"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
6.91726343671621e-15,0.286437724492276,0.925,0.876,1.29186811944112e-10,"3","Rpl9"
7.84645480245448e-15,0.268042759750151,0.949,0.931,1.4654038989064e-10,"3","Rps18"
8.11770378503506e-15,0.457903014299659,0.507,0.37,1.51606235889315e-10,"3","Stmn1"
8.16544765519738e-15,0.909935706879368,0.295,0.179,1.52497900408466e-10,"3","Vat1"
8.64054301641828e-15,0.475019013411221,0.691,0.59,1.61370781374628e-10,"3","Akr1a1"
9.17811366430751e-15,0.895820220328568,0.275,0.157,1.71410450794607e-10,"3","Tek"
1.03247280339303e-14,0.538983274645759,0.579,0.461,1.92824620761682e-10,"3","Kif5b"
1.12185157609006e-14,0.95711147094514,0.287,0.171,2.09517000350579e-10,"3","Smco4"
1.16624400314807e-14,1.5090974810336,0.149,0.062,2.17807730027933e-10,"3","Rassf9"
1.28577400110456e-14,0.865569411140692,0.321,0.203,2.40131152446287e-10,"3","Faim"
1.29156350192915e-14,1.00783339612534,0.238,0.13,2.41212399620287e-10,"3","Impdh1"
1.43710039653488e-14,0.445082885046733,0.696,0.61,2.68392870056853e-10,"3","Capns1"
1.60629299263562e-14,0.733464215297861,0.364,0.237,2.99991279304629e-10,"3","Clec2d"
1.72052989714889e-14,0.265290058711715,0.97,0.943,3.21326163591527e-10,"3","Rpl13a"
1.82463760687372e-14,0.346845962718611,0.837,0.788,3.40769319459735e-10,"3","Hmgb1"
2.01191319356189e-14,0.674104566401796,0.413,0.284,3.75744908029618e-10,"3","Jam2"
2.2054093350702e-14,0.827867453980622,0.316,0.198,4.11882247417711e-10,"3","Ecm1"
2.25538290206515e-14,0.599853957756618,0.409,0.278,4.21215310789688e-10,"3","Dusp3"
2.38243213138893e-14,0.892541626998049,0.244,0.134,4.44943024858196e-10,"3","Edn1"
2.45951474898909e-14,0.875800107668171,0.296,0.182,4.59338974521203e-10,"3","Ece1"
2.65616253742136e-14,0.910564776431725,0.312,0.197,4.96064915488812e-10,"3","Mkl2"
2.79143262809759e-14,0.281916941518295,0.916,0.868,5.21327957623507e-10,"3","Rpl27a"
3.05307362187753e-14,0.940507861281388,0.291,0.179,5.70192029621847e-10,"3","Cmtm8"
3.19383612928642e-14,0.73002604488556,0.446,0.333,5.96480835505532e-10,"3","Bcl2l1"
4.10346910878092e-14,1.04987083761842,0.234,0.129,7.66363890755925e-10,"3","Sox18"
4.13639011431597e-14,0.313146435987713,0.967,0.936,7.7251221774965e-10,"3","Jun"
6.54036152316713e-14,0.295858262015492,0.905,0.869,1.22147791806669e-09,"3","Actg1"
7.02099825717022e-14,0.895164388383043,0.293,0.18,1.31124163450911e-09,"3","Dock9"
7.69606887142618e-14,0.365758244551265,0.785,0.678,1.43731782242755e-09,"3","Ier2"
9.09383265857989e-14,0.317414611700138,0.864,0.821,1.69836418731638e-09,"3","Rpl8"
9.12651024854794e-14,0.590723098793384,0.698,0.604,1.70446705401881e-09,"3","Hspa1a"
9.35489230264947e-14,0.631895695899335,0.484,0.369,1.74711968644282e-09,"3","Ifi35"
9.42433904654535e-14,0.665433901425252,0.454,0.344,1.76008956033281e-09,"3","Rhoc"
1.1547788150076e-13,1.56551905902141,0.141,0.061,2.15666491490819e-09,"3","Slc19a3"
1.45206843794266e-13,0.591487860466,0.459,0.337,2.71188301470171e-09,"3","Rbms1"
1.52328185209218e-13,0.53247569860242,0.592,0.495,2.84488118696736e-09,"3","Chmp2a"
1.53292137485097e-13,0.315146967940533,0.858,0.789,2.86288395967168e-09,"3","Rpl15"
1.64311346206785e-13,0.845482813482992,0.27,0.159,3.06867870175792e-09,"3","Uaca"
2.16466103576707e-13,0.565673696201415,0.525,0.422,4.04272095039857e-09,"3","Aldh2"
3.24358148355192e-13,1.09876595671654,0.181,0.089,6.05771277868157e-09,"3","Tbc1d4"
4.11636820407422e-13,0.568611364807311,0.469,0.356,7.68772925792901e-09,"3","Serpinh1"
4.33563644832605e-13,0.703538755978944,0.316,0.198,8.09723463089373e-09,"3","Pllp"
4.48200174347571e-13,0.756435752524146,0.366,0.253,8.37058645611524e-09,"3","Ahnak"
4.92720843752636e-13,1.26815783836897,0.168,0.082,9.20205447792422e-09,"3","Fam101b"
5.30375393497702e-13,1.02817594894232,0.207,0.111,9.90529084896309e-09,"3","Atp10a"
6.03228637818604e-13,0.987716942158338,0.25,0.148,1.12658980399002e-08,"3","Polk"
6.91307522819718e-13,0.450271492818323,0.638,0.561,1.2910859296181e-08,"3","Gnai2"
8.5546306672408e-13,0.367715831647415,0.816,0.781,1.59766282341389e-08,"3","Gng5"
8.97749279843247e-13,1.24178353644619,0.198,0.106,1.67663655503525e-08,"3","Socs2"
9.15347870333193e-13,0.756250306049766,0.321,0.208,1.70950368263427e-08,"3","Iqgap1"
9.27223430017908e-13,0.945854783039348,0.254,0.15,1.73168247790145e-08,"3","Tie1"
9.54935412993487e-13,0.470902889908349,0.635,0.534,1.78343737730664e-08,"3","Anp32a"
1.00305610951122e-12,0.462907910096521,0.618,0.537,1.87330759012316e-08,"3","Eef1g"
1.03296828925393e-12,0.534697998645677,0.513,0.404,1.92917157701065e-08,"3","Cltb"
1.06442293801299e-12,0.261273900232207,0.911,0.869,1.98791627903306e-08,"3","Rps3"
1.07148060993111e-12,0.851157224950673,0.317,0.208,2.00109718710734e-08,"3","Ets1"
1.24270829376696e-12,1.1306458406012,0.185,0.096,2.32088200943917e-08,"3","Serpinb6b"
1.45385800918902e-12,0.752775434057511,0.384,0.275,2.71522521796142e-08,"3","Pcmtd1"
1.66730613074825e-12,0.921630384417612,0.277,0.175,3.11386092978543e-08,"3","Tfrc"
1.66851925959727e-12,0.508995000196077,0.549,0.447,3.11612656922387e-08,"3","Sri"
2.28565399833822e-12,0.392192809450636,0.742,0.674,4.26868740729645e-08,"3","Pkm"
2.37360905119132e-12,0.511814572661768,0.451,0.33,4.4329522640049e-08,"3","S1pr1"
2.53738070959138e-12,0.964714302661355,0.223,0.126,4.73881221323286e-08,"3","Gch1"
2.59217418221082e-12,0.418418660113581,0.677,0.604,4.84114450269693e-08,"3","Arpc3"
3.55812727874911e-12,0.258577197354903,0.933,0.889,6.64515850579184e-08,"3","Rps8"
3.6151917602074e-12,0.482736885401387,0.609,0.524,6.75173213136334e-08,"3","Gnb1"
4.61475276243796e-12,0.255601560217858,0.886,0.842,8.61851225912913e-08,"3","Rps15"
4.65870063544224e-12,0.448787489115894,0.604,0.504,8.70058930675193e-08,"3","Ostf1"
5.1062593621782e-12,0.256307003886145,0.937,0.913,9.53644998480401e-08,"3","Rpl32"
5.29128005195166e-12,0.756011482631783,0.366,0.267,9.88199462502492e-08,"3","Ctnna1"
5.58197175245195e-12,0.745374242737588,0.332,0.227,1.04248904448793e-07,"3","Ifnar1"
5.80480124993588e-12,0.336469927386964,0.785,0.715,1.08410468143803e-07,"3","Arpc1b"
6.50040598712925e-12,1.02467107530487,0.21,0.117,1.21401582215626e-07,"3","Dnm3"
1.00598675898977e-11,0.324672963416635,0.769,0.67,1.8787808710893e-07,"3","Sepw1"
1.3123632539915e-11,0.601222179192492,0.489,0.389,2.45096961315453e-07,"3","Cd151"
1.45198334165908e-11,1.11801149020463,0.147,0.069,2.71172408888249e-07,"3","Stap2"
1.46412745217096e-11,1.01334016304178,0.21,0.12,2.73440442967448e-07,"3","Mmrn2"
1.58083481405051e-11,0.706904483903866,0.415,0.314,2.95236709872074e-07,"3","Gclm"
1.72522204895122e-11,0.948083036435567,0.21,0.119,3.22202469862129e-07,"3","Slc30a1"
1.80340376891908e-11,1.5420666009531,0.114,0.048,3.36803687883327e-07,"3","Unc45b"
1.86057074376498e-11,0.863347913885905,0.251,0.155,3.47480192105548e-07,"3","Palm"
1.94350441809389e-11,1.12112935407224,0.177,0.094,3.62968885123215e-07,"3","Stx3"
2.22301003382915e-11,0.283348597884066,0.849,0.789,4.15169353917932e-07,"3","Rpl31"
2.24071000634197e-11,0.804234824272181,0.354,0.248,4.18475000784427e-07,"3","Nrp1"
2.28683461856552e-11,0.558991988790975,0.507,0.411,4.27089233363297e-07,"3","Sypl"
2.71954563423419e-11,1.09283687325031,0.179,0.097,5.07902342649577e-07,"3","Nxpe4"
2.75910564795134e-11,0.782132802687896,0.316,0.217,5.15290570811393e-07,"3","Stx12"
2.77052489520436e-11,0.575720630295228,0.433,0.33,5.17423229428367e-07,"3","Clic4"
2.99803186219941e-11,1.01826207772929,0.18,0.095,5.59912430584361e-07,"3","Erg"
3.25869041883805e-11,1.02408472314119,0.185,0.101,6.08593022622193e-07,"3","Dnajc10"
3.77669197861856e-11,0.901370153824582,0.239,0.146,7.05334993926803e-07,"3","Heg1"
4.32729869457744e-11,0.789409108976424,0.298,0.197,8.08166304199283e-07,"3","Tnfaip1"
4.60420547679349e-11,1.15365134731945,0.162,0.083,8.59881414845953e-07,"3","Slc52a3"
5.07794235985494e-11,0.955249219097605,0.19,0.105,9.48356515126508e-07,"3","Thsd1"
5.20363722872516e-11,0.787563355020029,0.31,0.212,9.71831288836711e-07,"3","Bmpr2"
5.43251127886696e-11,1.09787277135309,0.159,0.082,1.01457580644119e-06,"3","Ccdc85a"
5.58675118308404e-11,0.62507510483582,0.386,0.284,1.04338165095277e-06,"3","Max"
6.15845155147436e-11,0.911026901264301,0.244,0.152,1.15015241175335e-06,"3","Dlc1"
6.22395418538555e-11,0.657172054182493,0.361,0.259,1.16238568366261e-06,"3","Itga6"
6.44806391439611e-11,0.710753649372312,0.303,0.2,1.20424041665262e-06,"3","Vamp5"
7.22709383634954e-11,0.315555780616126,0.851,0.803,1.34973204487664e-06,"3","Hsp90ab1"
7.29305718451829e-11,0.7225409077186,0.297,0.197,1.36205135978064e-06,"3","Col4a1"
7.4116818577699e-11,0.972512201605406,0.211,0.122,1.38420570375711e-06,"3","Hmgcs2"
1.05865860974975e-10,0.859276268273298,0.229,0.137,1.97715081956863e-06,"3","Apold1"
1.09243716357559e-10,0.993605916370125,0.216,0.13,2.04023564669378e-06,"3","Hip1"
1.1608969488827e-10,1.13802963217919,0.217,0.128,2.16809114173332e-06,"3","8430408G22Rik"
1.16499951657083e-10,0.910608031661207,0.219,0.131,2.17575309714767e-06,"3","Nos3"
1.16726580907454e-10,0.301597501991217,0.707,0.612,2.17998562502761e-06,"3","Ywhaq"
1.29871759252676e-10,1.09739854309232,0.178,0.097,2.42548497580297e-06,"3","Plpp6"
1.50921376119979e-10,0.931573509836738,0.218,0.132,2.81860762041673e-06,"3","Elovl7"
1.55125734576653e-10,1.07444497597867,0.179,0.098,2.89712821895357e-06,"3","Sigirr"
2.02220361733863e-10,0.940060422230299,0.19,0.106,3.77666747574163e-06,"3","Ptprr"
2.13999709367425e-10,0.997634335320884,0.171,0.092,3.99665857214602e-06,"3","Rnf144b"
2.31674163771749e-10,0.372519808188057,0.605,0.512,4.32674668260118e-06,"3","Tspo"
2.32283936401389e-10,0.584033921482613,0.415,0.31,4.33813479623235e-06,"3","Lmo2"
2.44430958999818e-10,0.716652428133034,0.321,0.225,4.5649925902806e-06,"3","Tmem123"
2.48929346618946e-10,0.842271503843874,0.236,0.145,4.64900447745543e-06,"3","Cd93"
2.60767119680461e-10,0.736348721622262,0.282,0.188,4.87008672715229e-06,"3","Dab2"
3.04917719962326e-10,0.546403983434644,0.436,0.333,5.6946433380164e-06,"3","Actn4"
3.48962728909151e-10,0.67940572657132,0.275,0.18,6.5172279251073e-06,"3","Podxl"
3.64934635148072e-10,1.06623082949844,0.172,0.095,6.81551924602538e-06,"3","Dusp23"
4.3357046976319e-10,0.972945127235111,0.179,0.101,8.09736209329734e-06,"3","Cpne8"
5.02675496267383e-10,0.933626264292086,0.192,0.111,9.38796756828965e-06,"3","Slc39a8"
5.06367375331878e-10,0.732015063456919,0.268,0.175,9.45691710169816e-06,"3","Aqp11"
5.22590381306435e-10,1.008859423029,0.182,0.104,9.75989796127898e-06,"3","Akap2"
5.33503185547578e-10,0.570938517480767,0.34,0.238,9.96370549328656e-06,"3","Sorbs2"
5.76000835413019e-10,0.937273186375318,0.214,0.13,1.07573916021735e-05,"3","Ccny"
6.16794685045823e-10,1.05828634991473,0.168,0.093,1.15192575379158e-05,"3","Hdac7"
6.85346269591406e-10,1.09973239882573,0.157,0.084,1.27995269308891e-05,"3","Baiap2"
6.87612685137119e-10,0.932796904035398,0.198,0.117,1.28418545076208e-05,"3","Plcb1"
6.89898731472958e-10,0.73970912606702,0.284,0.193,1.2884548708989e-05,"3","Gpd2"
7.3668777517165e-10,0.770993006489692,0.299,0.208,1.37583808891057e-05,"3","Ccser2"
8.04837268733042e-10,0.473091512526113,0.521,0.423,1.50311408308583e-05,"3","Timp3"
8.91449938689256e-10,0.349697725389189,0.641,0.558,1.66487190549606e-05,"3","Bst2"
9.49464951921369e-10,1.14972043631855,0.149,0.079,1.77322074420835e-05,"3","Gimap5"
9.54021955658403e-10,0.916663939932944,0.208,0.126,1.78173140438763e-05,"3","Ldlrad3"
9.67273266075703e-10,0.813896519949494,0.255,0.168,1.80647955172298e-05,"3","Slc16a2"
9.82286731377362e-10,0.544951567080713,0.453,0.364,1.83451869952036e-05,"3","Arf6"
9.96851042884061e-10,0.257280544323619,0.834,0.789,1.86171900769027e-05,"3","Rps17"
1.02024602417441e-09,0.970993291452942,0.168,0.093,1.90541147474813e-05,"3","Lrrc8c"
1.0405965290068e-09,0.410634699792623,0.597,0.509,1.94341807757309e-05,"3","Tcf4"
1.08661127090938e-09,0.773249735195888,0.171,0.094,2.02935520955036e-05,"3","Gbp4"
1.16725649610403e-09,0.652821946131851,0.36,0.268,2.17996823212388e-05,"3","Trim47"
1.19134607753081e-09,0.666504260497849,0.32,0.227,2.22495793439654e-05,"3","Sp100"
1.19636348700633e-09,0.926658173758523,0.196,0.116,2.23432844833303e-05,"3","Pdgfb"
1.26411190693347e-09,0.288342940523167,0.79,0.747,2.36085539738895e-05,"3","Rpl36a"
1.2794497280165e-09,0.468309193364546,0.447,0.341,2.38950031204361e-05,"3","Xaf1"
1.33470839402106e-09,1.05480097429656,0.129,0.063,2.49270139667373e-05,"3","Rnf125"
1.4846753856498e-09,0.706631304772838,0.317,0.225,2.77277975023956e-05,"3","Cxx1b"
1.508569214604e-09,0.719614474764244,0.271,0.183,2.81740386519442e-05,"3","Col4a2"
1.65270535597017e-09,1.04947550661934,0.136,0.068,3.0865925228099e-05,"3","Tiam1"
1.73273647856446e-09,0.883523083428269,0.192,0.113,3.23605864736698e-05,"3","Ppic"
1.79573725891119e-09,1.00607247122547,0.191,0.115,3.35371890474253e-05,"3","Serpinb9"
1.81486702745994e-09,0.668993984459052,0.339,0.246,3.38944566048418e-05,"3","Tgm2"
1.94266590633981e-09,0.309960479527002,0.761,0.736,3.62812284668022e-05,"3","Rpl29"
2.14389683060029e-09,0.263468793629285,0.859,0.819,4.0039417208291e-05,"3","Rps15a"
2.2874497588484e-09,1.07639206426611,0.147,0.077,4.27204116962528e-05,"3","Ctla2b"
2.49310738673838e-09,1.05763573945454,0.137,0.071,4.6561273554726e-05,"3","Adcy4"
2.63129468609288e-09,1.19810784445732,0.121,0.058,4.91420595574707e-05,"3","Mfsd7c"
2.74582189469766e-09,0.866006967451662,0.199,0.12,5.12809697053735e-05,"3","Prkch"
2.94934162518425e-09,0.649921152798405,0.344,0.253,5.5081904191941e-05,"3","Vamp3"
3.10322181376319e-09,0.859941184336398,0.197,0.119,5.79557705938413e-05,"3","Fam13c"
3.17481887426636e-09,0.593235492638926,0.397,0.308,5.92929172957986e-05,"3","Ctnnb1"
3.28690341329074e-09,0.850179852457969,0.237,0.156,6.13862081466178e-05,"3","Gstm7"
3.49227871564606e-09,1.05179576512119,0.168,0.095,6.52217972934058e-05,"3","Tgtp2"
3.68654994210206e-09,0.567093966715742,0.463,0.378,6.8850006718698e-05,"3","Wbp5"
3.83450084085192e-09,0.880517307133591,0.216,0.137,7.16131377037505e-05,"3","Cgnl1"
4.07044935097216e-09,0.847613834595475,0.214,0.135,7.60197120787561e-05,"3","Pir"
4.21614129035469e-09,0.789691789908765,0.286,0.196,7.87406547386641e-05,"3","Plk2"
4.23774618916662e-09,1.18342650457342,0.136,0.071,7.91441478288758e-05,"3","Maff"
4.75235498414456e-09,1.23767958958937,0.121,0.06,8.87549816838839e-05,"3","Tbx1"
5.41545842427335e-09,0.817728150557501,0.23,0.15,0.000101139101531729,"3","Ddah1"
6.5693714640993e-09,0.80760000231717,0.215,0.134,0.000122689581463518,"3","Thbd"
9.92185507293044e-09,1.1080178919692,0.126,0.064,0.000185300565342049,"3","Arhgef15"
1.00016057343947e-08,0.89782378903753,0.167,0.095,0.000186789988695556,"3","Gpr4"
1.0120640094024e-08,0.997921046801349,0.132,0.068,0.000189013074395993,"3","Rras2"
1.04102827783607e-08,0.639964701496808,0.335,0.244,0.000194422441168665,"3","Cyr61"
1.09323230224963e-08,0.475097453206325,0.479,0.389,0.000204172064768142,"3","Pttg1ip"
1.21805252550935e-08,1.02138909031197,0.128,0.066,0.000227483489664126,"3","4930578C19Rik"
1.29605289665055e-08,0.825286775945867,0.212,0.135,0.000242050838978456,"3","Triobp"
1.33966511134674e-08,0.614845711337688,0.335,0.244,0.000250195856195118,"3","Fli1"
1.46268900018792e-08,0.716297590809582,0.27,0.187,0.000273171797675096,"3","Kctd10"
1.67810046472957e-08,0.617854278284196,0.343,0.258,0.000313402042792895,"3","Anxa7"
1.72288761235762e-08,0.807411746825559,0.277,0.197,0.00032176649048391,"3","Nampt"
1.75381114003453e-08,0.654422063890892,0.295,0.212,0.000327541768512848,"3","Tmod3"
1.91799606539843e-08,0.462300033593882,0.457,0.366,0.000358204945173811,"3","Tpd52"
1.93550770914642e-08,0.301618613578722,0.668,0.608,0.000361475419760185,"3","Arf1"
2.12960565453264e-08,0.661615436750775,0.298,0.211,0.000397725152040516,"3","Elk3"
2.17399099414301e-08,0.713546540736683,0.214,0.137,0.000406014558066149,"3","Xdh"
2.32369691657172e-08,0.655488171306725,0.294,0.209,0.000433973636138934,"3","Sptan1"
2.44093844492261e-08,1.27887248139791,0.113,0.056,0.000455869663973747,"3","Adgrl3"
2.48292689353904e-08,0.892360932497551,0.188,0.116,0.000463711426637351,"3","Pdxk"
2.53719341128793e-08,0.806816792794487,0.248,0.169,0.000473846241492134,"3","Ifit3b"
2.60309532676389e-08,0.956407760725769,0.168,0.099,0.000486154083226424,"3","Mxra7"
2.65484073297896e-08,0.695420167349465,0.234,0.155,0.000495818055291151,"3","Golim4"
2.65973901317061e-08,0.370908106141326,0.63,0.567,0.000496732858099744,"3","Tubb5"
2.86804083063896e-08,0.287466009920993,0.754,0.716,0.000535635305530132,"3","Ywhae"
3.00295403758421e-08,0.330303539763678,0.658,0.6,0.000560831696059228,"3","Psma7"
3.02305771293144e-08,0.375904149703146,0.537,0.462,0.000564586258467076,"3","Anxa5"
3.08814200200544e-08,0.337739238236271,0.635,0.567,0.000576741400294535,"3","Dnaja1"
3.2862362659358e-08,0.539337868785525,0.352,0.267,0.000613737485026169,"3","Ctnnbip1"
3.38847573032469e-08,0.929505951978532,0.136,0.074,0.00063283172739544,"3","Trim34a"
3.58776797907215e-08,1.25553627020015,0.131,0.071,0.000670051547771515,"3","Stra6"
3.70024930797291e-08,0.697237238598053,0.292,0.214,0.000691058560757021,"3","Capn2"
3.75711864814118e-08,1.141065078969,0.13,0.07,0.000701679478726847,"3","Grb10"
3.87700925242049e-08,1.26827291307251,0.107,0.053,0.00072407024798205,"3","Ndnf"
4.22141725222173e-08,0.977538500583353,0.161,0.095,0.00078839188602493,"3","Tmem88"
4.28474929170454e-08,0.372155978808799,0.615,0.565,0.00080021977771874,"3","Snrpb"
4.46876665149289e-08,1.20179524988845,0.119,0.062,0.000834586859832812,"3","Ptprm"
4.4727396376814e-08,0.557854237729657,0.364,0.282,0.000835328854733377,"3","Osbpl9"
4.53609084063404e-08,0.960698111794685,0.155,0.09,0.000847160325396813,"3","Mum1"
5.37066955549341e-08,0.259955627638925,0.633,0.549,0.00100302624618395,"3","Shisa5"
5.44082263250168e-08,0.508646016193885,0.429,0.344,0.00101612803484601,"3","Gltp"
5.49461346097366e-08,1.29489202392636,0.104,0.052,0.00102617400997144,"3","Galnt15"
5.99168183083889e-08,0.685824195901102,0.277,0.198,0.00111900649872747,"3","2210013O21Rik"
6.04714329718451e-08,0.681102542579654,0.318,0.241,0.00112936448218218,"3","Ap3s1"
6.10379903203471e-08,1.25493320320315,0.121,0.065,0.0011399455072228,"3","Tanc1"
6.35844624593939e-08,1.06749843937177,0.156,0.091,0.00118750342089164,"3","Akap12"
6.36878722622951e-08,1.19575678395135,0.102,0.049,0.00118943470237062,"3","Tnfsf10"
6.52266767102523e-08,0.606818032729031,0.244,0.163,0.00121817341424067,"3","Gbp2"
6.87535629227333e-08,0.883740680494598,0.198,0.129,0.00128404154114497,"3","Rras"
7.20089434451336e-08,1.11984947615264,0.115,0.06,0.00134483902778132,"3","Rai14"
7.36877569982291e-08,0.990166973223811,0.155,0.09,0.00137619254969893,"3","Tgtp1"
7.6752986894849e-08,0.334189860330136,0.626,0.544,0.0014334387832482,"3","St3gal6"
7.84220208420464e-08,0.393778334912715,0.575,0.514,0.00146460966124606,"3","Prkar1a"
8.09263150563165e-08,0.363614115560521,0.527,0.439,0.00151137985999177,"3","Il10rb"
8.57166609160139e-08,0.562625236378783,0.289,0.207,0.00160084435926748,"3","Cav1"
8.76656971977411e-08,0.464289086028871,0.484,0.409,0.00163724456086501,"3","Eif4h"
9.13900302516022e-08,0.355752747471888,0.546,0.476,0.00170680020497892,"3","Txn1"
9.34411934467207e-08,0.741202989921768,0.254,0.177,0.00174510772881096,"3","Limch1"
9.4646156053675e-08,0.630098751470792,0.262,0.182,0.00176761161045843,"3","Gpr146"
1.04997442900867e-07,0.330354286364795,0.61,0.535,0.00196093224361659,"3","Arhgdia"
1.06197877239297e-07,0.455120138309641,0.321,0.229,0.00198335155532111,"3","Prex2"
1.10685637859083e-07,0.655539569644821,0.306,0.231,0.00206716497265624,"3","Nfib"
1.16649008812845e-07,0.321453758085488,0.331,0.234,0.0021785368885887,"3","Ptrf"
1.1793507472314e-07,1.18961628892712,0.134,0.075,0.00220255545552936,"3","Fam13a"
1.19064640186874e-07,0.645415995348655,0.268,0.194,0.00222365122013006,"3","Utrn"
1.23632733109803e-07,0.628096691270264,0.266,0.188,0.00230896492355868,"3","Apbb2"
1.26081045385622e-07,0.874205806923004,0.161,0.096,0.00235468960362188,"3","Rell1"
1.4103507144762e-07,0.949038496553045,0.134,0.074,0.00263397099435576,"3","Plxna2"
1.41068381370634e-07,0.968765954865051,0.14,0.08,0.00263459309047796,"3","Pdgfd"
1.45299318724514e-07,0.890295895741153,0.184,0.117,0.00271361007649902,"3","Inpp5k"
1.62956142443097e-07,0.916106088885696,0.144,0.083,0.00304336891626728,"3","Slc35f2"
1.65536115241572e-07,0.812816604098115,0.186,0.118,0.0030915524882516,"3","Wwtr1"
1.69678122827301e-07,0.322566575266315,0.476,0.384,0.00316890862192267,"3","S100a16"
2.11784264439361e-07,0.733890624218631,0.223,0.152,0.0039552829226695,"3","Kitl"
2.29086470531181e-07,0.371311537581116,0.544,0.473,0.00427841892364034,"3","Uqcc2"
2.37415267209521e-07,0.812439811312057,0.192,0.124,0.00443396753040502,"3","Col4a3bp"
2.40330638506346e-07,0.417835378480389,0.495,0.424,0.00448841500474453,"3","Rsu1"
2.42505749610543e-07,0.446777398246726,0.512,0.455,0.0045290373797265,"3","Tprgl"
2.58555480146298e-07,0.588755590083817,0.285,0.208,0.00482878214721226,"3","Mast4"
2.63963570783811e-07,0.708445819079192,0.225,0.153,0.00492978364795846,"3","Gbp3"
2.65797549158797e-07,0.937286930137363,0.169,0.106,0.0049640350280897,"3","Slc52a2"
2.6810917770108e-07,0.848340522338149,0.168,0.104,0.00500720700274537,"3","Fam43a"
2.70595017274457e-07,0.627665111314626,0.293,0.218,0.00505363254261776,"3","Slc38a3"
2.72949240278843e-07,0.800022274355083,0.18,0.113,0.00509760001144768,"3","Mllt4"
2.85417163752098e-07,0.816510796975463,0.265,0.195,0.00533045095023418,"3","Cdc42ep3"
3.00982000735615e-07,0.879717479466605,0.209,0.142,0.00562113984573834,"3","Ttyh2"
3.10581596885428e-07,0.935488827548012,0.127,0.071,0.00580042190343226,"3","Scarf1"
3.1288742574275e-07,0.279104010284357,0.811,0.776,0.0058434855631716,"3","Rps2"
3.46843257995356e-07,0.887427610440896,0.127,0.072,0.00647764468632126,"3","Kif26a"
3.59464260246914e-07,0.845958924047012,0.159,0.097,0.00671335452437136,"3","Fzd6"
3.60823174722806e-07,0.275349336423511,0.364,0.269,0.00673873361112313,"3","Ebf1"
3.96453127910763e-07,0.57107389386986,0.245,0.172,0.00740415861686141,"3","H2-T22"
4.1974649468882e-07,0.694554071872957,0.224,0.155,0.0078391855348084,"3","Arhgap29"
4.35394953349584e-07,0.686807176845543,0.186,0.119,0.00813143614875683,"3","Ltbp4"
4.56072966636945e-07,0.758505579817834,0.168,0.103,0.00851761872491158,"3","N4bp3"
4.59118621606443e-07,0.990143947569348,0.109,0.057,0.00857449937712193,"3","Ifi44"
4.63180269803607e-07,0.825872516464894,0.209,0.141,0.00865035471885217,"3","1110034G24Rik"
4.6636363653424e-07,0.391172691531151,0.554,0.494,0.00870980727591346,"3","Sh3glb1"
4.71127204602974e-07,0.525493720048389,0.365,0.296,0.00879877167316514,"3","Ginm1"
4.73621937674894e-07,1.06913943818032,0.12,0.067,0.00884536330801632,"3","Arhgef3"
4.93835410708469e-07,0.475422262186575,0.321,0.243,0.00922287013039137,"3","Rasgrp2"
5.08358543922738e-07,0.479623755243281,0.37,0.29,0.00949410416630105,"3","Bnip2"
5.16300136899713e-07,0.335426490593418,0.629,0.567,0.00964242135673904,"3","Edf1"
5.28052698352249e-07,0.92755925982785,0.185,0.122,0.00986191219442661,"3","Gnb4"
5.35538556853041e-07,0.307717298770378,0.639,0.576,0.0100017180877874,"3","Tpm3"
5.82645030930699e-07,0.614370193118714,0.281,0.205,0.0108814785976617,"3","Usp18"
5.99835188060046e-07,0.816615561927883,0.211,0.144,0.0112025219722094,"3","Synm"
6.33375496914296e-07,0.884389650072452,0.147,0.09,0.0118289207803714,"3","Plscr4"
6.84020525262788e-07,0.878202874254605,0.154,0.094,0.0127747673298078,"3","Def6"
7.15217246886027e-07,0.521668873755222,0.349,0.271,0.0133573973028434,"3","H2-Q4"
7.41806363377464e-07,0.943946494751604,0.141,0.084,0.0138539756424375,"3","Pcdh1"
7.52329503205066e-07,0.553686843192059,0.32,0.248,0.0140505058018578,"3","Tax1bp3"
9.02424370214961e-07,1.04726854647731,0.133,0.079,0.0168536775381346,"3","Ankrd37"
9.26280188865144e-07,0.433178543268061,0.462,0.389,0.0172992088072454,"3","Cetn3"
1.0149714076861e-06,0.267121008556038,0.78,0.733,0.0189556060099456,"3","Pfdn5"
1.08492480647491e-06,1.00566910997384,0.149,0.093,0.0202620556857254,"3","Btg3"
1.08992692218679e-06,0.985533285196345,0.107,0.058,0.0203554751987604,"3","Rab11fip1"
1.27304436686945e-06,0.655352155486308,0.277,0.208,0.0237753765956539,"3","Gbp7"
1.39299592989209e-06,0.38618152681688,0.492,0.424,0.0260155919866646,"3","H2afv"
1.39802226651109e-06,0.737603529952784,0.184,0.12,0.0261094638493611,"3","Gatsl3"
1.48674219706101e-06,1.05681448040085,0.106,0.057,0.0277663972723114,"3","Trib2"
1.57723937443457e-06,0.662677679321107,0.251,0.182,0.02945652255694,"3","Lipa"
1.69470179065415e-06,0.469146363990284,0.392,0.321,0.0316502506422569,"3","Pfdn1"
1.72415113215832e-06,0.821735826732261,0.166,0.106,0.0322002465441887,"3","Tmem238"
